subject_id,ch,ID,offset,exponent,error_mae,gof_rsquared,CF,PW,BW,sub_id,timestamp,nr_intepolated_channels,nr_dropped_ica,nr_retained_ica
sub-170,E138,128,-8.962944408547342,0.6681679140117642,0.0322042075068205,0.9766166277407352,25.36395702865436,0.2854696877438094,3.394491680986573,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E139,129,-8.977803362945115,0.7001661811093468,0.0317931387540512,0.9803325484669864,8.480375681512536,0.2348706267406406,1.246813238907402,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E139,129,-8.977803362945115,0.7001661811093468,0.0317931387540512,0.9803325484669864,9.991615709665464,0.3846185740022392,2.045755571379934,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E139,129,-8.977803362945115,0.7001661811093468,0.0317931387540512,0.9803325484669864,12.688814474376429,0.5322489693943027,3.1868207836747424,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E139,129,-8.977803362945115,0.7001661811093468,0.0317931387540512,0.9803325484669864,15.034700095928926,0.5339563597078865,2.211955393453079,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E139,129,-8.977803362945115,0.7001661811093468,0.0317931387540512,0.9803325484669864,17.157351401591935,0.3596622890523946,3.7247824884928535,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E139,129,-8.977803362945115,0.7001661811093468,0.0317931387540512,0.9803325484669864,25.24532837995864,0.2986819763605819,3.383218509262485,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E140,130,-9.111401795344996,0.710032950025945,0.0327383275444278,0.9809810226273968,8.605726181270425,0.2997105608010084,1.4823570204581555,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E140,130,-9.111401795344996,0.710032950025945,0.0327383275444278,0.9809810226273968,10.644648777710367,0.4580560954141361,2.4575713426871566,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E140,130,-9.111401795344996,0.710032950025945,0.0327383275444278,0.9809810226273968,13.110676052655716,0.5511221893826921,2.4127531919530503,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E140,130,-9.111401795344996,0.710032950025945,0.0327383275444278,0.9809810226273968,15.048774244639208,0.5374888524214771,2.0370884610316593,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E140,130,-9.111401795344996,0.710032950025945,0.0327383275444278,0.9809810226273968,16.992027936160405,0.3755578435283873,4.010629326019006,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E140,130,-9.111401795344996,0.710032950025945,0.0327383275444278,0.9809810226273968,25.1389003620562,0.323522849216836,3.3519649423384106,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E141,131,-9.280202135993482,0.7275875247995285,0.0323090152969548,0.9807067065265768,8.379300187343702,0.304085383816707,1.3874239669694088,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E141,131,-9.280202135993482,0.7275875247995285,0.0323090152969548,0.9807067065265768,9.949718343357109,0.4526287001497344,2.1084756371736524,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E141,131,-9.280202135993482,0.7275875247995285,0.0323090152969548,0.9807067065265768,12.224013886464627,0.5086778045992837,2.9338281856024877,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E141,131,-9.280202135993482,0.7275875247995285,0.0323090152969548,0.9807067065265768,14.630276450232104,0.5267382604857751,2.3751527232311225,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E141,131,-9.280202135993482,0.7275875247995285,0.0323090152969548,0.9807067065265768,16.886628218113138,0.3565671673122565,4.183983304415392,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E141,131,-9.280202135993482,0.7275875247995285,0.0323090152969548,0.9807067065265768,25.1129315359294,0.3441591458001483,3.388142827580346,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E142,132,-9.65654568794262,0.6797218266622999,0.0325290097748977,0.9746030252288532,9.671097472630963,0.4060860689041838,2.5177909418520095,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E142,132,-9.65654568794262,0.6797218266622999,0.0325290097748977,0.9746030252288532,13.088332272413744,0.4596886013789465,4.0172646232770735,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E142,132,-9.65654568794262,0.6797218266622999,0.0325290097748977,0.9746030252288532,15.441064616185407,0.4199483315672658,1.8360379025018283,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E142,132,-9.65654568794262,0.6797218266622999,0.0325290097748977,0.9746030252288532,17.51167477887501,0.2707398474815576,3.757663782188781,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E142,132,-9.65654568794262,0.6797218266622999,0.0325290097748977,0.9746030252288532,25.086181650903324,0.3596410437053698,3.383995488015535,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E143,133,-9.974808054391527,0.611763471667991,0.0308527286186576,0.9703902539149204,9.690827050045778,0.3707365455435472,2.400930069629194,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E143,133,-9.974808054391527,0.611763471667991,0.0308527286186576,0.9703902539149204,13.091806983397507,0.3997172228782677,4.002186883245571,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E143,133,-9.974808054391527,0.611763471667991,0.0308527286186576,0.9703902539149204,16.161075292033214,0.3209982823137167,2.9544885177775178,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E143,133,-9.974808054391527,0.611763471667991,0.0308527286186576,0.9703902539149204,18.13968702516424,0.1819892150127966,4.131016826159016,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E143,133,-9.974808054391527,0.611763471667991,0.0308527286186576,0.9703902539149204,25.06324704842559,0.3507092364340654,3.279744292533322,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E144,134,-10.431181598366525,0.5499252084936459,0.0312580537722951,0.9539912349915212,9.837306539391731,0.3427637404385777,2.1971583636064933,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E144,134,-10.431181598366525,0.5499252084936459,0.0312580537722951,0.9539912349915212,13.405567726240507,0.2943130087887375,4.497321192684102,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E144,134,-10.431181598366525,0.5499252084936459,0.0312580537722951,0.9539912349915212,18.110218104730645,0.1446046743692797,5.999885840922365,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E144,134,-10.431181598366525,0.5499252084936459,0.0312580537722951,0.9539912349915212,25.109116579281142,0.3239258388237136,2.410318541012008,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E146,135,-9.067284391184057,0.5893749793484452,0.0302027018149468,0.9639431831757082,8.870541465294808,0.1875107203136856,1.3727210133018422,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E146,135,-9.067284391184057,0.5893749793484452,0.0302027018149468,0.9639431831757082,10.443679696569385,0.2803514680372139,2.0482211377541506,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E146,135,-9.067284391184057,0.5893749793484452,0.0302027018149468,0.9639431831757082,12.888489208679326,0.4258982055776013,2.642369646999573,170,2025-12-19 00:49:47.615971,12,2,8
